date,food_id,food_name,category,quantity_sold,day_of_week,day_of_month,month,week_of_year,is_weekend,rolling_7_day,rolling_14_day
2025-10-14,7,Curd,Dairy,25,1,14,10,42,0,34.857142857142854,34.142857142857146
2025-10-15,7,Curd,Dairy,31,2,15,10,42,0,34.42857142857143,34.285714285714285
2025-10-16,7,Curd,Dairy,32,3,16,10,42,0,34.0,34.42857142857143
2025-10-17,7,Curd,Dairy,28,4,17,10,42,0,34.285714285714285,34.42857142857143
2025-10-18,7,Curd,Dairy,45,5,18,10,42,1,35.857142857142854,35.42857142857143
2025-10-19,7,Curd,Dairy,44,6,19,10,42,1,35.0,34.857142857142854
2025-10-20,7,Curd,Dairy,40,0,20,10,43,0,35.0,35.0
2025-10-21,7,Curd,Dairy,36,1,21,10,43,0,36.57142857142857,35.714285714285715
2025-10-22,7,Curd,Dairy,38,2,22,10,43,0,37.57142857142857,36.0
2025-10-23,7,Curd,Dairy,31,3,23,10,43,0,37.42857142857143,35.714285714285715
2025-10-24,7,Curd,Dairy,28,4,24,10,43,0,37.42857142857143,35.857142857142854
2025-10-25,7,Curd,Dairy,39,5,25,10,43,1,36.57142857142857,36.214285714285715
2025-10-26,7,Curd,Dairy,49,6,26,10,43,1,37.285714285714285,36.142857142857146
2025-10-27,7,Curd,Dairy,39,0,27,10,44,0,37.142857142857146,36.07142857142857
2025-10-28,7,Curd,Dairy,34,1,28,10,44,0,36.857142857142854,36.714285714285715
2025-10-29,7,Curd,Dairy,29,2,29,10,44,0,35.57142857142857,36.57142857142857
2025-10-30,7,Curd,Dairy,34,3,30,10,44,0,36.0,36.714285714285715
2025-10-31,7,Curd,Dairy,33,4,31,10,44,0,36.714285714285715,37.07142857142857
2025-11-01,7,Curd,Dairy,35,5,1,11,44,1,36.142857142857146,36.357142857142854
2025-11-02,7,Curd,Dairy,41,6,2,11,44,1,35.0,36.142857142857146
2025-11-03,7,Curd,Dairy,30,0,3,11,45,0,33.714285714285715,35.42857142857143
2025-11-04,7,Curd,Dairy,31,1,4,11,45,0,33.285714285714285,35.07142857142857
2025-11-05,7,Curd,Dairy,32,2,5,11,45,0,33.714285714285715,34.642857142857146
2025-11-06,7,Curd,Dairy,34,3,6,11,45,0,33.714285714285715,34.857142857142854
2025-11-07,7,Curd,Dairy,37,4,7,11,45,0,34.285714285714285,35.5
2025-11-08,7,Curd,Dairy,38,5,8,11,45,1,34.714285714285715,35.42857142857143
2025-11-09,7,Curd,Dairy,44,6,9,11,45,1,35.142857142857146,35.07142857142857
2025-11-10,7,Curd,Dairy,36,0,10,11,46,0,36.0,34.857142857142854
2025-11-11,7,Curd,Dairy,34,1,11,11,46,0,36.42857142857143,34.857142857142854
2025-11-12,7,Curd,Dairy,36,2,12,11,46,0,37.0,35.357142857142854
2025-11-13,7,Curd,Dairy,31,3,13,11,46,0,36.57142857142857,35.142857142857146
2025-11-14,7,Curd,Dairy,30,4,14,11,46,0,35.57142857142857,34.92857142857143
2025-11-15,7,Curd,Dairy,44,5,15,11,46,1,36.42857142857143,35.57142857142857
2025-11-16,7,Curd,Dairy,47,6,16,11,46,1,36.857142857142854,36.0
2025-11-17,7,Curd,Dairy,36,0,17,11,47,0,36.857142857142854,36.42857142857143
2025-11-18,7,Curd,Dairy,27,1,18,11,47,0,35.857142857142854,36.142857142857146
2025-11-19,7,Curd,Dairy,27,2,19,11,47,0,34.57142857142857,35.785714285714285
2025-11-20,7,Curd,Dairy,28,3,20,11,47,0,34.142857142857146,35.357142857142854
2025-11-21,7,Curd,Dairy,38,4,21,11,47,0,35.285714285714285,35.42857142857143
2025-11-22,7,Curd,Dairy,38,5,22,11,47,1,34.42857142857143,35.42857142857143
2025-11-23,7,Curd,Dairy,47,6,23,11,47,1,34.42857142857143,35.642857142857146
2025-11-24,7,Curd,Dairy,34,0,24,11,48,0,34.142857142857146,35.5
2025-11-25,7,Curd,Dairy,32,1,25,11,48,0,34.857142857142854,35.357142857142854
2025-11-26,7,Curd,Dairy,35,2,26,11,48,0,36.0,35.285714285714285
2025-11-27,7,Curd,Dairy,34,3,27,11,48,0,36.857142857142854,35.5
2025-11-28,7,Curd,Dairy,31,4,28,11,48,0,35.857142857142854,35.57142857142857
2025-11-29,7,Curd,Dairy,31,5,29,11,48,1,34.857142857142854,34.642857142857146
2025-11-30,7,Curd,Dairy,40,6,30,11,48,1,33.857142857142854,34.142857142857146
2025-12-01,7,Curd,Dairy,30,0,1,12,49,0,33.285714285714285,33.714285714285715
2025-12-02,7,Curd,Dairy,30,1,2,12,49,0,33.0,33.92857142857143
2025-12-03,7,Curd,Dairy,37,2,3,12,49,0,33.285714285714285,34.642857142857146
2025-12-04,7,Curd,Dairy,28,3,4,12,49,0,32.42857142857143,34.642857142857146
2025-12-05,7,Curd,Dairy,35,4,5,12,49,0,33.0,34.42857142857143
2025-12-06,7,Curd,Dairy,44,5,6,12,49,1,34.857142857142854,34.857142857142854
2025-12-07,7,Curd,Dairy,39,6,7,12,49,1,34.714285714285715,34.285714285714285
2025-12-08,7,Curd,Dairy,30,0,8,12,50,0,34.714285714285715,34.0
2025-12-09,7,Curd,Dairy,26,1,9,12,50,0,34.142857142857146,33.57142857142857
2025-12-10,7,Curd,Dairy,37,2,10,12,50,0,34.142857142857146,33.714285714285715
2025-12-11,7,Curd,Dairy,26,3,11,12,50,0,33.857142857142854,33.142857142857146
2025-12-12,7,Curd,Dairy,32,4,12,12,50,0,33.42857142857143,33.214285714285715
2025-12-13,7,Curd,Dairy,41,5,13,12,50,1,33.0,33.92857142857143
2025-12-14,7,Curd,Dairy,42,6,14,12,50,1,33.42857142857143,34.07142857142857
2025-12-15,7,Curd,Dairy,29,0,15,12,51,0,33.285714285714285,34.0
2025-12-16,7,Curd,Dairy,30,1,16,12,51,0,33.857142857142854,34.0
2025-12-17,7,Curd,Dairy,32,2,17,12,51,0,33.142857142857146,33.642857142857146
2025-12-18,7,Curd,Dairy,32,3,18,12,51,0,34.0,33.92857142857143
2025-12-19,7,Curd,Dairy,37,4,19,12,51,0,34.714285714285715,34.07142857142857
2025-12-20,7,Curd,Dairy,44,5,20,12,51,1,35.142857142857146,34.07142857142857
2025-12-21,7,Curd,Dairy,42,6,21,12,51,1,35.142857142857146,34.285714285714285
2025-12-22,7,Curd,Dairy,30,0,22,12,52,0,35.285714285714285,34.285714285714285
2025-12-23,7,Curd,Dairy,35,1,23,12,52,0,36.0,34.92857142857143
2025-12-24,7,Curd,Dairy,30,2,24,12,52,0,35.714285714285715,34.42857142857143
2025-12-25,7,Curd,Dairy,25,3,25,12,52,0,34.714285714285715,34.357142857142854
2025-12-26,7,Curd,Dairy,26,4,26,12,52,0,33.142857142857146,33.92857142857143
2025-12-27,7,Curd,Dairy,41,5,27,12,52,1,32.714285714285715,33.92857142857143
2025-12-28,7,Curd,Dairy,51,6,28,12,52,1,34.0,34.57142857142857
2025-12-29,7,Curd,Dairy,32,0,29,12,1,0,34.285714285714285,34.785714285714285
2025-12-30,7,Curd,Dairy,34,1,30,12,1,0,34.142857142857146,35.07142857142857
2025-12-31,7,Curd,Dairy,33,2,31,12,1,0,34.57142857142857,35.142857142857146
2026-01-01,7,Curd,Dairy,32,3,1,1,1,0,35.57142857142857,35.142857142857146
2026-01-02,7,Curd,Dairy,29,4,2,1,1,0,36.0,34.57142857142857
2026-01-03,7,Curd,Dairy,31,5,3,1,1,1,34.57142857142857,33.642857142857146
2026-01-04,7,Curd,Dairy,51,6,4,1,1,1,34.57142857142857,34.285714285714285
2026-01-05,7,Curd,Dairy,29,0,5,1,2,0,34.142857142857146,34.214285714285715
2026-01-06,7,Curd,Dairy,31,1,6,1,2,0,33.714285714285715,33.92857142857143
2026-01-07,7,Curd,Dairy,35,2,7,1,2,0,34.0,34.285714285714285
2026-01-08,7,Curd,Dairy,37,3,8,1,2,0,34.714285714285715,35.142857142857146
2026-01-09,7,Curd,Dairy,30,4,9,1,2,0,34.857142857142854,35.42857142857143
2026-01-10,7,Curd,Dairy,43,5,10,1,2,1,36.57142857142857,35.57142857142857
2026-01-11,7,Curd,Dairy,38,6,11,1,2,1,34.714285714285715,34.642857142857146
2026-01-12,7,Curd,Dairy,29,0,12,1,3,0,34.714285714285715,34.42857142857143
2026-01-13,7,Curd,Dairy,30,1,13,1,3,0,34.57142857142857,34.142857142857146
2026-01-14,7,Curd,Dairy,34,2,14,1,3,0,34.42857142857143,34.214285714285715
2026-01-15,7,Curd,Dairy,35,3,15,1,3,0,34.142857142857146,34.42857142857143
2026-01-16,7,Curd,Dairy,30,4,16,1,3,0,34.142857142857146,34.5
2026-01-17,7,Curd,Dairy,44,5,17,1,3,1,34.285714285714285,35.42857142857143
2026-01-18,7,Curd,Dairy,51,6,18,1,3,1,36.142857142857146,35.42857142857143
2026-01-19,7,Curd,Dairy,28,0,19,1,4,0,36.0,35.357142857142854
2026-01-20,7,Curd,Dairy,33,1,20,1,4,0,36.42857142857143,35.5
2026-01-21,7,Curd,Dairy,31,2,21,1,4,0,36.0,35.214285714285715
2026-01-22,7,Curd,Dairy,27,3,22,1,4,0,34.857142857142854,34.5
2026-01-23,7,Curd,Dairy,37,4,23,1,4,0,35.857142857142854,35.0
2026-01-24,7,Curd,Dairy,34,5,24,1,4,1,34.42857142857143,34.357142857142854
2026-01-25,7,Curd,Dairy,52,6,25,1,4,1,34.57142857142857,35.357142857142854
2026-01-26,7,Curd,Dairy,39,0,26,1,5,0,36.142857142857146,36.07142857142857
2026-01-27,7,Curd,Dairy,32,1,27,1,5,0,36.0,36.214285714285715
2026-01-28,7,Curd,Dairy,26,2,28,1,5,0,35.285714285714285,35.642857142857146
2026-01-29,7,Curd,Dairy,32,3,29,1,5,0,36.0,35.42857142857143
2026-01-30,7,Curd,Dairy,36,4,30,1,5,0,35.857142857142854,35.857142857142854
2026-01-31,7,Curd,Dairy,45,5,31,1,5,1,37.42857142857143,35.92857142857143
2026-02-01,7,Curd,Dairy,45,6,1,2,5,1,36.42857142857143,35.5
2026-02-02,7,Curd,Dairy,34,0,2,2,6,0,35.714285714285715,35.92857142857143
2026-02-03,7,Curd,Dairy,38,1,3,2,6,0,36.57142857142857,36.285714285714285
2026-02-04,7,Curd,Dairy,27,2,4,2,6,0,36.714285714285715,36.0
2026-02-05,7,Curd,Dairy,32,3,5,2,6,0,36.714285714285715,36.357142857142854
2026-02-06,7,Curd,Dairy,30,4,6,2,6,0,35.857142857142854,35.857142857142854
2026-02-07,7,Curd,Dairy,34,5,7,2,6,1,34.285714285714285,35.857142857142854
2026-02-08,7,Curd,Dairy,50,6,8,2,6,1,35.0,35.714285714285715
2026-02-09,7,Curd,Dairy,33,0,9,2,7,0,34.857142857142854,35.285714285714285
2026-02-10,7,Curd,Dairy,35,1,10,2,7,0,34.42857142857143,35.5
2026-02-11,7,Curd,Dairy,30,2,11,2,7,0,34.857142857142854,35.785714285714285
2026-02-12,7,Curd,Dairy,32,3,12,2,7,0,34.857142857142854,35.785714285714285
2026-02-13,7,Curd,Dairy,30,4,13,2,7,0,34.857142857142854,35.357142857142854
2026-02-14,7,Curd,Dairy,31,5,14,2,7,1,34.42857142857143,34.357142857142854
2026-02-15,7,Curd,Dairy,51,6,15,2,7,1,34.57142857142857,34.785714285714285
2026-02-16,7,Curd,Dairy,35,0,16,2,8,0,34.857142857142854,34.857142857142854
2026-02-17,7,Curd,Dairy,32,1,17,2,8,0,34.42857142857143,34.42857142857143
2026-02-18,7,Curd,Dairy,30,2,18,2,8,0,34.42857142857143,34.642857142857146
2026-02-19,7,Curd,Dairy,34,3,19,2,8,0,34.714285714285715,34.785714285714285
2026-02-20,7,Curd,Dairy,29,4,20,2,8,0,34.57142857142857,34.714285714285715
2026-02-21,7,Curd,Dairy,35,5,21,2,8,1,35.142857142857146,34.785714285714285
2026-02-22,7,Curd,Dairy,39,6,22,2,8,1,33.42857142857143,34.0
2026-02-23,7,Curd,Dairy,35,0,23,2,9,0,33.42857142857143,34.142857142857146
2026-02-24,7,Curd,Dairy,30,1,24,2,9,0,33.142857142857146,33.785714285714285
2026-02-25,7,Curd,Dairy,31,2,25,2,9,0,33.285714285714285,33.857142857142854
2026-02-26,7,Curd,Dairy,32,3,26,2,9,0,33.0,33.857142857142854
2026-02-27,7,Curd,Dairy,38,4,27,2,9,0,34.285714285714285,34.42857142857143
2026-02-28,7,Curd,Dairy,38,5,28,2,9,1,34.714285714285715,34.92857142857143
2026-03-01,7,Curd,Dairy,41,6,1,3,9,1,35.0,34.214285714285715
2026-03-02,7,Curd,Dairy,35,0,2,3,10,0,35.0,34.214285714285715
2026-03-03,7,Curd,Dairy,35,1,3,3,10,0,35.714285714285715,34.42857142857143
2026-03-04,7,Curd,Dairy,32,2,4,3,10,0,35.857142857142854,34.57142857142857
2026-03-05,7,Curd,Dairy,34,3,5,3,10,0,36.142857142857146,34.57142857142857
2026-03-06,7,Curd,Dairy,30,4,6,3,10,0,35.0,34.642857142857146
2026-03-07,7,Curd,Dairy,35,5,7,3,10,1,34.57142857142857,34.642857142857146
2026-03-08,7,Curd,Dairy,48,6,8,3,10,1,35.57142857142857,35.285714285714285
2026-03-09,7,Curd,Dairy,31,0,9,3,11,0,35.0,35.0
2026-03-10,7,Curd,Dairy,37,1,10,3,11,0,35.285714285714285,35.5
2026-03-11,7,Curd,Dairy,37,2,11,3,11,0,36.0,35.92857142857143
2026-03-12,7,Curd,Dairy,31,3,12,3,11,0,35.57142857142857,35.857142857142854
2026-03-13,7,Curd,Dairy,28,4,13,3,11,0,35.285714285714285,35.142857142857146
2026-03-14,7,Curd,Dairy,42,5,14,3,11,1,36.285714285714285,35.42857142857143
2026-03-15,7,Curd,Dairy,38,6,15,3,11,1,34.857142857142854,35.214285714285715
2026-03-16,7,Curd,Dairy,38,0,16,3,12,0,35.857142857142854,35.42857142857143
2026-03-17,7,Curd,Dairy,30,1,17,3,12,0,34.857142857142854,35.07142857142857
2026-03-18,7,Curd,Dairy,26,2,18,3,12,0,33.285714285714285,34.642857142857146
2026-03-19,7,Curd,Dairy,31,3,19,3,12,0,33.285714285714285,34.42857142857143
2026-03-20,7,Curd,Dairy,35,4,20,3,12,0,34.285714285714285,34.785714285714285
2026-03-21,7,Curd,Dairy,32,5,21,3,12,1,32.857142857142854,34.57142857142857
2026-03-22,7,Curd,Dairy,48,6,22,3,12,1,34.285714285714285,34.57142857142857
2026-03-23,7,Curd,Dairy,29,0,23,3,13,0,33.0,34.42857142857143
2026-03-24,7,Curd,Dairy,37,1,24,3,13,0,34.0,34.42857142857143
2026-03-25,7,Curd,Dairy,30,2,25,3,13,0,34.57142857142857,33.92857142857143
2026-03-26,7,Curd,Dairy,36,3,26,3,13,0,35.285714285714285,34.285714285714285
2026-03-27,7,Curd,Dairy,32,4,27,3,13,0,34.857142857142854,34.57142857142857
2026-03-28,7,Curd,Dairy,32,5,28,3,13,1,34.857142857142854,33.857142857142854
2026-03-29,7,Curd,Dairy,49,6,29,3,13,1,35.0,34.642857142857146
2026-03-30,7,Curd,Dairy,29,0,30,3,14,0,35.0,34.0
2026-03-31,7,Curd,Dairy,35,1,31,3,14,0,34.714285714285715,34.357142857142854
2026-04-01,7,Curd,Dairy,30,2,1,4,14,0,34.714285714285715,34.642857142857146
2026-04-02,7,Curd,Dairy,32,3,2,4,14,0,34.142857142857146,34.714285714285715
2026-04-03,7,Curd,Dairy,32,4,3,4,14,0,34.142857142857146,34.5
2026-04-04,7,Curd,Dairy,43,5,4,4,14,1,35.714285714285715,35.285714285714285
2026-04-05,7,Curd,Dairy,45,6,5,4,14,1,35.142857142857146,35.07142857142857
2026-04-06,7,Curd,Dairy,28,0,6,4,15,0,35.0,35.0
2026-04-07,7,Curd,Dairy,29,1,7,4,15,0,34.142857142857146,34.42857142857143
2026-04-08,7,Curd,Dairy,36,2,8,4,15,0,35.0,34.857142857142854
2026-04-09,7,Curd,Dairy,35,3,9,4,15,0,35.42857142857143,34.785714285714285
2026-04-10,7,Curd,Dairy,29,4,10,4,15,0,35.0,34.57142857142857
2026-04-11,7,Curd,Dairy,34,5,11,4,15,1,33.714285714285715,34.714285714285715
2026-04-12,7,Curd,Dairy,40,6,12,4,15,1,33.0,34.07142857142857
2026-04-13,7,Curd,Dairy,34,0,13,4,16,0,33.857142857142854,34.42857142857143
2026-04-14,7,Curd,Dairy,38,1,14,4,16,0,35.142857142857146,34.642857142857146
2026-04-15,7,Curd,Dairy,30,2,15,4,16,0,34.285714285714285,34.642857142857146
2026-04-16,7,Curd,Dairy,31,3,16,4,16,0,33.714285714285715,34.57142857142857
2026-04-17,7,Curd,Dairy,28,4,17,4,16,0,33.57142857142857,34.285714285714285
2026-04-18,7,Curd,Dairy,38,5,18,4,16,1,34.142857142857146,33.92857142857143
2026-04-19,7,Curd,Dairy,38,6,19,4,16,1,33.857142857142854,33.42857142857143
2026-04-20,7,Curd,Dairy,28,0,20,4,17,0,33.0,33.42857142857143
2026-04-21,7,Curd,Dairy,28,1,21,4,17,0,31.571428571428573,33.357142857142854
2026-04-22,7,Curd,Dairy,31,2,22,4,17,0,31.714285714285715,33.0
2026-04-23,7,Curd,Dairy,25,3,23,4,17,0,30.857142857142858,32.285714285714285
2026-04-24,7,Curd,Dairy,28,4,24,4,17,0,30.857142857142858,32.214285714285715
2026-04-25,7,Curd,Dairy,45,5,25,4,17,1,31.857142857142858,33.0
2026-04-26,7,Curd,Dairy,42,6,26,4,17,1,32.42857142857143,33.142857142857146
2026-04-27,7,Curd,Dairy,36,0,27,4,18,0,33.57142857142857,33.285714285714285
2026-04-28,7,Curd,Dairy,31,1,28,4,18,0,34.0,32.785714285714285
2026-04-29,7,Curd,Dairy,29,2,29,4,18,0,33.714285714285715,32.714285714285715
2026-04-30,7,Curd,Dairy,28,3,30,4,18,0,34.142857142857146,32.5
2026-05-01,7,Curd,Dairy,34,4,1,5,18,0,35.0,32.92857142857143
2026-05-02,7,Curd,Dairy,45,5,2,5,18,1,35.0,33.42857142857143
2026-05-03,7,Curd,Dairy,51,6,3,5,18,1,36.285714285714285,34.357142857142854
2026-05-04,7,Curd,Dairy,29,0,4,5,19,0,35.285714285714285,34.42857142857143
2026-05-05,7,Curd,Dairy,29,1,5,5,19,0,35.0,34.5
2026-05-06,7,Curd,Dairy,25,2,6,5,19,0,34.42857142857143,34.07142857142857
2026-05-07,7,Curd,Dairy,26,3,7,5,19,0,34.142857142857146,34.142857142857146
2026-05-08,7,Curd,Dairy,29,4,8,5,19,0,33.42857142857143,34.214285714285715
2026-05-09,7,Curd,Dairy,34,5,9,5,19,1,31.857142857142858,33.42857142857143
2026-05-10,7,Curd,Dairy,46,6,10,5,19,1,31.142857142857142,33.714285714285715
2026-05-11,7,Curd,Dairy,32,0,11,5,20,0,31.571428571428573,33.42857142857143
2026-05-12,7,Curd,Dairy,31,1,12,5,20,0,31.857142857142858,33.42857142857143
2026-05-13,7,Curd,Dairy,33,2,13,5,20,0,33.0,33.714285714285715
2026-05-14,7,Curd,Dairy,29,3,14,5,20,0,33.42857142857143,33.785714285714285
2026-05-15,7,Curd,Dairy,34,4,15,5,20,0,34.142857142857146,33.785714285714285
2026-05-16,7,Curd,Dairy,44,5,16,5,20,1,35.57142857142857,33.714285714285715
2026-05-17,7,Curd,Dairy,36,6,17,5,20,1,34.142857142857146,32.642857142857146
2026-05-18,7,Curd,Dairy,33,0,18,5,21,0,34.285714285714285,32.92857142857143
2026-05-19,7,Curd,Dairy,33,1,19,5,21,0,34.57142857142857,33.214285714285715
2026-05-20,7,Curd,Dairy,25,2,20,5,21,0,33.42857142857143,33.214285714285715
2026-05-21,7,Curd,Dairy,31,3,21,5,21,0,33.714285714285715,33.57142857142857
2026-05-22,7,Curd,Dairy,35,4,22,5,21,0,33.857142857142854,34.0
2026-05-23,7,Curd,Dairy,33,5,23,5,21,1,32.285714285714285,33.92857142857143
2026-05-24,7,Curd,Dairy,42,6,24,5,21,1,33.142857142857146,33.642857142857146
2026-05-25,7,Curd,Dairy,38,0,25,5,22,0,33.857142857142854,34.07142857142857
2026-05-26,7,Curd,Dairy,28,1,26,5,22,0,33.142857142857146,33.857142857142854
2026-05-27,7,Curd,Dairy,36,2,27,5,22,0,34.714285714285715,34.07142857142857
2026-05-28,7,Curd,Dairy,27,3,28,5,22,0,34.142857142857146,33.92857142857143
2026-05-29,7,Curd,Dairy,27,4,29,5,22,0,33.0,33.42857142857143
2026-05-30,7,Curd,Dairy,35,5,30,5,22,1,33.285714285714285,32.785714285714285
2026-05-31,7,Curd,Dairy,44,6,31,5,22,1,33.57142857142857,33.357142857142854
2026-06-01,7,Curd,Dairy,38,0,1,6,23,0,33.57142857142857,33.714285714285715
2026-06-02,7,Curd,Dairy,32,1,2,6,23,0,34.142857142857146,33.642857142857146
2026-06-03,7,Curd,Dairy,34,2,3,6,23,0,33.857142857142854,34.285714285714285
2026-06-04,7,Curd,Dairy,31,3,4,6,23,0,34.42857142857143,34.285714285714285
2026-06-05,7,Curd,Dairy,33,4,5,6,23,0,35.285714285714285,34.142857142857146
2026-06-06,7,Curd,Dairy,31,5,6,6,23,1,34.714285714285715,34.0
2026-06-07,7,Curd,Dairy,50,6,7,6,23,1,35.57142857142857,34.57142857142857
2026-06-08,7,Curd,Dairy,40,0,8,6,24,0,35.857142857142854,34.714285714285715
2026-06-09,7,Curd,Dairy,31,1,9,6,24,0,35.714285714285715,34.92857142857143
2026-06-10,7,Curd,Dairy,32,2,10,6,24,0,35.42857142857143,34.642857142857146
2026-06-11,7,Curd,Dairy,34,3,11,6,24,0,35.857142857142854,35.142857142857146
2026-06-12,7,Curd,Dairy,31,4,12,6,24,0,35.57142857142857,35.42857142857143
2026-06-13,7,Curd,Dairy,35,5,13,6,24,1,36.142857142857146,35.42857142857143
2026-06-14,7,Curd,Dairy,43,6,14,6,24,1,35.142857142857146,35.357142857142854
2026-06-15,7,Curd,Dairy,41,0,15,6,25,0,35.285714285714285,35.57142857142857
2026-06-16,7,Curd,Dairy,29,1,16,6,25,0,35.0,35.357142857142854
2026-06-17,7,Curd,Dairy,28,2,17,6,25,0,34.42857142857143,34.92857142857143
2026-06-18,7,Curd,Dairy,26,3,18,6,25,0,33.285714285714285,34.57142857142857
2026-06-19,7,Curd,Dairy,35,4,19,6,25,0,33.857142857142854,34.714285714285715
2026-06-20,7,Curd,Dairy,41,5,20,6,25,1,34.714285714285715,35.42857142857143
2026-06-21,7,Curd,Dairy,48,6,21,6,25,1,35.42857142857143,35.285714285714285
2026-06-22,7,Curd,Dairy,35,0,22,6,26,0,34.57142857142857,34.92857142857143
2026-06-23,7,Curd,Dairy,32,1,23,6,26,0,35.0,35.0
2026-06-24,7,Curd,Dairy,27,2,24,6,26,0,34.857142857142854,34.642857142857146
2026-06-25,7,Curd,Dairy,36,3,25,6,26,0,36.285714285714285,34.785714285714285
2026-06-26,7,Curd,Dairy,26,4,26,6,26,0,35.0,34.42857142857143
2026-06-27,7,Curd,Dairy,37,5,27,6,26,1,34.42857142857143,34.57142857142857
2026-06-28,7,Curd,Dairy,38,6,28,6,26,1,33.0,34.214285714285715
2026-06-29,7,Curd,Dairy,37,0,29,6,27,0,33.285714285714285,33.92857142857143
2026-06-30,7,Curd,Dairy,29,1,30,6,27,0,32.857142857142854,33.92857142857143
2026-07-01,7,Curd,Dairy,32,2,1,7,27,0,33.57142857142857,34.214285714285715
2026-07-02,7,Curd,Dairy,35,3,2,7,27,0,33.42857142857143,34.857142857142854
2026-07-03,7,Curd,Dairy,31,4,3,7,27,0,34.142857142857146,34.57142857142857
2026-07-04,7,Curd,Dairy,41,5,4,7,27,1,34.714285714285715,34.57142857142857
2026-07-05,7,Curd,Dairy,37,6,5,7,27,1,34.57142857142857,33.785714285714285
2026-07-06,7,Curd,Dairy,34,0,6,7,28,0,34.142857142857146,33.714285714285715
2026-07-07,7,Curd,Dairy,35,1,7,7,28,0,35.0,33.92857142857143
2026-07-08,7,Curd,Dairy,32,2,8,7,28,0,35.0,34.285714285714285
2026-07-09,7,Curd,Dairy,31,3,9,7,28,0,34.42857142857143,33.92857142857143
2026-07-10,7,Curd,Dairy,28,4,10,7,28,0,34.0,34.07142857142857
2026-07-11,7,Curd,Dairy,41,5,11,7,28,1,34.0,34.357142857142854
2026-07-12,7,Curd,Dairy,36,6,12,7,28,1,33.857142857142854,34.214285714285715
2026-07-13,7,Curd,Dairy,29,0,13,7,29,0,33.142857142857146,33.642857142857146
2026-07-14,7,Curd,Dairy,28,1,14,7,29,0,32.142857142857146,33.57142857142857
2026-07-15,7,Curd,Dairy,28,2,15,7,29,0,31.571428571428573,33.285714285714285
2026-07-16,7,Curd,Dairy,37,3,16,7,29,0,32.42857142857143,33.42857142857143
2026-07-17,7,Curd,Dairy,34,4,17,7,29,0,33.285714285714285,33.642857142857146
2026-07-18,7,Curd,Dairy,41,5,18,7,29,1,33.285714285714285,33.642857142857146
2026-07-19,7,Curd,Dairy,43,6,19,7,29,1,34.285714285714285,34.07142857142857
2026-07-20,7,Curd,Dairy,33,0,20,7,30,0,34.857142857142854,34.0
2026-07-21,7,Curd,Dairy,37,1,21,7,30,0,36.142857142857146,34.142857142857146
2026-07-22,7,Curd,Dairy,27,2,22,7,30,0,36.0,33.785714285714285
2026-07-23,7,Curd,Dairy,27,3,23,7,30,0,34.57142857142857,33.5
2026-07-24,7,Curd,Dairy,32,4,24,7,30,0,34.285714285714285,33.785714285714285
2026-07-25,7,Curd,Dairy,43,5,25,7,30,1,34.57142857142857,33.92857142857143
2026-07-26,7,Curd,Dairy,44,6,26,7,30,1,34.714285714285715,34.5
2026-07-27,7,Curd,Dairy,42,0,27,7,31,0,36.0,35.42857142857143
2026-07-28,7,Curd,Dairy,36,1,28,7,31,0,35.857142857142854,36.0
2026-07-29,7,Curd,Dairy,36,2,29,7,31,0,37.142857142857146,36.57142857142857
2026-07-30,7,Curd,Dairy,34,3,30,7,31,0,38.142857142857146,36.357142857142854
2026-07-31,7,Curd,Dairy,29,4,31,7,31,0,37.714285714285715,36.0
2025-08-01,8,Pulao,Cooked Food,31,4,1,8,31,0,31.0,31.0
2025-08-02,8,Pulao,Cooked Food,46,5,2,8,31,1,38.5,38.5
2025-08-03,8,Pulao,Cooked Food,45,6,3,8,31,1,40.666666666666664,40.666666666666664
2025-08-04,8,Pulao,Cooked Food,45,0,4,8,32,0,41.75,41.75
2025-08-05,8,Pulao,Cooked Food,39,1,5,8,32,0,41.2,41.2
2025-08-06,8,Pulao,Cooked Food,34,2,6,8,32,0,40.0,40.0
2025-08-07,8,Pulao,Cooked Food,39,3,7,8,32,0,39.857142857142854,39.857142857142854
2025-08-08,8,Pulao,Cooked Food,40,4,8,8,32,0,41.142857142857146,39.875
2025-08-09,8,Pulao,Cooked Food,53,5,9,8,32,1,42.142857142857146,41.333333333333336
2025-08-10,8,Pulao,Cooked Food,47,6,10,8,32,1,42.42857142857143,41.9
2025-08-11,8,Pulao,Cooked Food,41,0,11,8,33,0,41.857142857142854,41.81818181818182
2025-08-12,8,Pulao,Cooked Food,36,1,12,8,33,0,41.42857142857143,41.333333333333336
2025-08-13,8,Pulao,Cooked Food,38,2,13,8,33,0,42.0,41.07692307692308
2025-08-14,8,Pulao,Cooked Food,34,3,14,8,33,0,41.285714285714285,40.57142857142857
2025-08-15,8,Pulao,Cooked Food,32,4,15,8,33,0,40.142857142857146,40.642857142857146
2025-08-16,8,Pulao,Cooked Food,53,5,16,8,33,1,40.142857142857146,41.142857142857146
2025-08-17,8,Pulao,Cooked Food,52,6,17,8,33,1,40.857142857142854,41.642857142857146
2025-08-18,8,Pulao,Cooked Food,48,0,18,8,34,0,41.857142857142854,41.857142857142854
2025-08-19,8,Pulao,Cooked Food,40,1,19,8,34,0,42.42857142857143,41.92857142857143
