date,food_id,food_name,category,quantity_sold
2026-04-01,6,Milk,Dairy,58
2026-04-01,7,Curd,Dairy,30
2026-04-01,8,Pulao,Prepared Food,40
2026-04-02,1,Rice,Grains,47
2026-04-02,2,Chapati,Bakery,55
2026-04-02,3,Vegetable Curry,Cooked Food,37
2026-04-02,4,Dal,Cooked Food,28
2026-04-02,5,Bread,Bakery,34
2026-04-02,6,Milk,Dairy,50
2026-04-02,7,Curd,Dairy,32
2026-04-02,8,Pulao,Prepared Food,41
2026-04-03,1,Rice,Grains,40
2026-04-03,2,Chapati,Bakery,44
2026-04-03,3,Vegetable Curry,Cooked Food,28
2026-04-03,4,Dal,Cooked Food,27
2026-04-03,5,Bread,Bakery,42
2026-04-03,6,Milk,Dairy,50
2026-04-03,7,Curd,Dairy,32
2026-04-03,8,Pulao,Prepared Food,42
2026-04-04,1,Rice,Grains,48
2026-04-04,2,Chapati,Bakery,61
2026-04-04,3,Vegetable Curry,Cooked Food,38
2026-04-04,4,Dal,Cooked Food,42
2026-04-04,5,Bread,Bakery,52
2026-04-04,6,Milk,Dairy,50
2026-04-04,7,Curd,Dairy,43
2026-04-04,8,Pulao,Prepared Food,44
2026-04-05,1,Rice,Grains,68
2026-04-05,2,Chapati,Bakery,87
2026-04-05,3,Vegetable Curry,Cooked Food,38
2026-04-05,4,Dal,Cooked Food,36
2026-04-05,5,Bread,Bakery,46
2026-04-05,6,Milk,Dairy,56
2026-04-05,7,Curd,Dairy,45
2026-04-05,8,Pulao,Prepared Food,56
2026-04-06,1,Rice,Grains,40
2026-04-06,2,Chapati,Bakery,66
2026-04-06,3,Vegetable Curry,Cooked Food,36
2026-04-06,4,Dal,Cooked Food,29
2026-04-06,5,Bread,Bakery,39
2026-04-06,6,Milk,Dairy,63
2026-04-06,7,Curd,Dairy,28
2026-04-06,8,Pulao,Prepared Food,41
2026-04-07,1,Rice,Grains,41
2026-04-07,2,Chapati,Bakery,61
2026-04-07,3,Vegetable Curry,Cooked Food,38
2026-04-07,4,Dal,Cooked Food,27
2026-04-07,5,Bread,Bakery,41
2026-04-07,6,Milk,Dairy,53
2026-04-07,7,Curd,Dairy,29
2026-04-07,8,Pulao,Prepared Food,34
2026-04-08,1,Rice,Grains,38
2026-04-08,2,Chapati,Bakery,58
2026-04-08,3,Vegetable Curry,Cooked Food,31
2026-04-08,4,Dal,Cooked Food,27
2026-04-08,5,Bread,Bakery,32
2026-04-08,6,Milk,Dairy,58
2026-04-08,7,Curd,Dairy,36
2026-04-08,8,Pulao,Prepared Food,44
2026-04-09,1,Rice,Grains,47
2026-04-09,2,Chapati,Bakery,53
2026-04-09,3,Vegetable Curry,Cooked Food,34
2026-04-09,4,Dal,Cooked Food,35
2026-04-09,5,Bread,Bakery,47
2026-04-09,6,Milk,Dairy,53
2026-04-09,7,Curd,Dairy,35
2026-04-09,8,Pulao,Prepared Food,35
2026-04-10,1,Rice,Grains,43
2026-04-10,2,Chapati,Bakery,47
2026-04-10,3,Vegetable Curry,Cooked Food,33
2026-04-10,4,Dal,Cooked Food,33
2026-04-10,5,Bread,Bakery,39
2026-04-10,6,Milk,Dairy,56
2026-04-10,7,Curd,Dairy,29
2026-04-10,8,Pulao,Prepared Food,41
2026-04-11,1,Rice,Grains,60
2026-04-11,2,Chapati,Bakery,76
2026-04-11,3,Vegetable Curry,Cooked Food,43
2026-04-11,4,Dal,Cooked Food,42
2026-04-11,5,Bread,Bakery,49
2026-04-11,6,Milk,Dairy,51
2026-04-11,7,Curd,Dairy,34
2026-04-11,8,Pulao,Prepared Food,40
2026-04-12,1,Rice,Grains,65
2026-04-12,2,Chapati,Bakery,88
2026-04-12,3,Vegetable Curry,Cooked Food,55
2026-04-12,4,Dal,Cooked Food,34
2026-04-12,5,Bread,Bakery,60
2026-04-12,6,Milk,Dairy,60
2026-04-12,7,Curd,Dairy,40
2026-04-12,8,Pulao,Prepared Food,56
2026-04-13,1,Rice,Grains,51
2026-04-13,2,Chapati,Bakery,69
2026-04-13,3,Vegetable Curry,Cooked Food,33
2026-04-13,4,Dal,Cooked Food,36
2026-04-13,5,Bread,Bakery,47
2026-04-13,6,Milk,Dairy,56
2026-04-13,7,Curd,Dairy,34
2026-04-13,8,Pulao,Prepared Food,47
2026-04-14,1,Rice,Grains,41
2026-04-14,2,Chapati,Bakery,65
2026-04-14,3,Vegetable Curry,Cooked Food,28
2026-04-14,4,Dal,Cooked Food,35
2026-04-14,5,Bread,Bakery,47
2026-04-14,6,Milk,Dairy,42
2026-04-14,7,Curd,Dairy,38
2026-04-14,8,Pulao,Prepared Food,37
2026-04-15,1,Rice,Grains,40
2026-04-15,2,Chapati,Bakery,57
2026-04-15,3,Vegetable Curry,Cooked Food,30
2026-04-15,4,Dal,Cooked Food,34
2026-04-15,5,Bread,Bakery,40
2026-04-15,6,Milk,Dairy,55
2026-04-15,7,Curd,Dairy,30
2026-04-15,8,Pulao,Prepared Food,38
2026-04-16,1,Rice,Grains,42
2026-04-16,2,Chapati,Bakery,49
2026-04-16,3,Vegetable Curry,Cooked Food,35
2026-04-16,4,Dal,Cooked Food,29
2026-04-16,5,Bread,Bakery,33
2026-04-16,6,Milk,Dairy,59
2026-04-16,7,Curd,Dairy,31
2026-04-16,8,Pulao,Prepared Food,43
2026-04-17,1,Rice,Grains,52
2026-04-17,2,Chapati,Bakery,52
2026-04-17,3,Vegetable Curry,Cooked Food,33
2026-04-17,4,Dal,Cooked Food,30
2026-04-17,5,Bread,Bakery,35
2026-04-17,6,Milk,Dairy,42
2026-04-17,7,Curd,Dairy,28
2026-04-17,8,Pulao,Prepared Food,44
2026-04-18,1,Rice,Grains,55
2026-04-18,2,Chapati,Bakery,63
2026-04-18,3,Vegetable Curry,Cooked Food,36
2026-04-18,4,Dal,Cooked Food,33
2026-04-18,5,Bread,Bakery,45
2026-04-18,6,Milk,Dairy,68
2026-04-18,7,Curd,Dairy,38
2026-04-18,8,Pulao,Prepared Food,48
2026-04-19,1,Rice,Grains,66
2026-04-19,2,Chapati,Bakery,68
2026-04-19,3,Vegetable Curry,Cooked Food,54
2026-04-19,4,Dal,Cooked Food,49
2026-04-19,5,Bread,Bakery,58
2026-04-19,6,Milk,Dairy,68
2026-04-19,7,Curd,Dairy,38
2026-04-19,8,Pulao,Prepared Food,58
2026-04-20,1,Rice,Grains,42
2026-04-20,2,Chapati,Bakery,65
2026-04-20,3,Vegetable Curry,Cooked Food,38
2026-04-20,4,Dal,Cooked Food,38
2026-04-20,5,Bread,Bakery,44
2026-04-20,6,Milk,Dairy,58
2026-04-20,7,Curd,Dairy,28
2026-04-20,8,Pulao,Prepared Food,34
2026-04-21,1,Rice,Grains,51
2026-04-21,2,Chapati,Bakery,64
2026-04-21,3,Vegetable Curry,Cooked Food,37
2026-04-21,4,Dal,Cooked Food,33
2026-04-21,5,Bread,Bakery,38
2026-04-21,6,Milk,Dairy,56
2026-04-21,7,Curd,Dairy,28
2026-04-21,8,Pulao,Prepared Food,41
2026-04-22,1,Rice,Grains,36
2026-04-22,2,Chapati,Bakery,55
2026-04-22,3,Vegetable Curry,Cooked Food,33
2026-04-22,4,Dal,Cooked Food,31
2026-04-22,5,Bread,Bakery,42
2026-04-22,6,Milk,Dairy,52
2026-04-22,7,Curd,Dairy,31
2026-04-22,8,Pulao,Prepared Food,37
2026-04-23,1,Rice,Grains,36
2026-04-23,2,Chapati,Bakery,56
2026-04-23,3,Vegetable Curry,Cooked Food,28
2026-04-23,4,Dal,Cooked Food,30
2026-04-23,5,Bread,Bakery,36
2026-04-23,6,Milk,Dairy,59
2026-04-23,7,Curd,Dairy,25
2026-04-23,8,Pulao,Prepared Food,42
2026-04-24,1,Rice,Grains,48
2026-04-24,2,Chapati,Bakery,61
2026-04-24,3,Vegetable Curry,Cooked Food,40
2026-04-24,4,Dal,Cooked Food,25
2026-04-24,5,Bread,Bakery,33
2026-04-24,6,Milk,Dairy,42
2026-04-24,7,Curd,Dairy,28
2026-04-24,8,Pulao,Prepared Food,38
2026-04-25,1,Rice,Grains,60
2026-04-25,2,Chapati,Bakery,59
2026-04-25,3,Vegetable Curry,Cooked Food,40
2026-04-25,4,Dal,Cooked Food,34
2026-04-25,5,Bread,Bakery,46
2026-04-25,6,Milk,Dairy,61
2026-04-25,7,Curd,Dairy,45
2026-04-25,8,Pulao,Prepared Food,40
2026-04-26,1,Rice,Grains,66
2026-04-26,2,Chapati,Bakery,86
2026-04-26,3,Vegetable Curry,Cooked Food,51
2026-04-26,4,Dal,Cooked Food,47
2026-04-26,5,Bread,Bakery,60
2026-04-26,6,Milk,Dairy,57
2026-04-26,7,Curd,Dairy,42
2026-04-26,8,Pulao,Prepared Food,53
2026-04-27,1,Rice,Grains,40
2026-04-27,2,Chapati,Bakery,48
2026-04-27,3,Vegetable Curry,Cooked Food,33
2026-04-27,4,Dal,Cooked Food,32
2026-04-27,5,Bread,Bakery,42
2026-04-27,6,Milk,Dairy,61
2026-04-27,7,Curd,Dairy,36
2026-04-27,8,Pulao,Prepared Food,47
2026-04-28,1,Rice,Grains,37
2026-04-28,2,Chapati,Bakery,55
2026-04-28,3,Vegetable Curry,Cooked Food,28
2026-04-28,4,Dal,Cooked Food,26
2026-04-28,5,Bread,Bakery,45
2026-04-28,6,Milk,Dairy,57
2026-04-28,7,Curd,Dairy,31
2026-04-28,8,Pulao,Prepared Food,31
2026-04-29,1,Rice,Grains,37
2026-04-29,2,Chapati,Bakery,64
2026-04-29,3,Vegetable Curry,Cooked Food,40
2026-04-29,4,Dal,Cooked Food,30
2026-04-29,5,Bread,Bakery,32
2026-04-29,6,Milk,Dairy,58
2026-04-29,7,Curd,Dairy,29
2026-04-29,8,Pulao,Prepared Food,45
2026-04-30,1,Rice,Grains,46
2026-04-30,2,Chapati,Bakery,60
2026-04-30,3,Vegetable Curry,Cooked Food,37
2026-04-30,4,Dal,Cooked Food,28
2026-04-30,5,Bread,Bakery,33
2026-04-30,6,Milk,Dairy,43
2026-04-30,7,Curd,Dairy,28
2026-04-30,8,Pulao,Prepared Food,43
2026-05-01,1,Rice,Grains,43
2026-05-01,2,Chapati,Bakery,63
2026-05-01,3,Vegetable Curry,Cooked Food,32
2026-05-01,4,Dal,Cooked Food,33
2026-05-01,5,Bread,Bakery,34
2026-05-01,6,Milk,Dairy,59
2026-05-01,7,Curd,Dairy,34
2026-05-01,8,Pulao,Prepared Food,38
2026-05-02,1,Rice,Grains,64
2026-05-02,2,Chapati,Bakery,54
2026-05-02,3,Vegetable Curry,Cooked Food,40
2026-05-02,4,Dal,Cooked Food,40
2026-05-02,5,Bread,Bakery,44
2026-05-02,6,Milk,Dairy,66
2026-05-02,7,Curd,Dairy,45
2026-05-02,8,Pulao,Prepared Food,43
2026-05-03,1,Rice,Grains,68
2026-05-03,2,Chapati,Bakery,61
2026-05-03,3,Vegetable Curry,Cooked Food,43
2026-05-03,4,Dal,Cooked Food,49
2026-05-03,5,Bread,Bakery,54
2026-05-03,6,Milk,Dairy,65
2026-05-03,7,Curd,Dairy,51
2026-05-03,8,Pulao,Prepared Food,51
2026-05-04,1,Rice,Grains,53
2026-05-04,2,Chapati,Bakery,64
2026-05-04,3,Vegetable Curry,Cooked Food,32
2026-05-04,4,Dal,Cooked Food,34
2026-05-04,5,Bread,Bakery,49
2026-05-04,6,Milk,Dairy,59
2026-05-04,7,Curd,Dairy,29
2026-05-04,8,Pulao,Prepared Food,36
2026-05-05,1,Rice,Grains,48
2026-05-05,2,Chapati,Bakery,57
2026-05-05,3,Vegetable Curry,Cooked Food,38
2026-05-05,4,Dal,Cooked Food,27
2026-05-05,5,Bread,Bakery,33
2026-05-05,6,Milk,Dairy,40
2026-05-05,7,Curd,Dairy,29
2026-05-05,8,Pulao,Prepared Food,35
2026-05-06,1,Rice,Grains,40
2026-05-06,2,Chapati,Bakery,46
2026-05-06,3,Vegetable Curry,Cooked Food,30
2026-05-06,4,Dal,Cooked Food,29
2026-05-06,5,Bread,Bakery,40
2026-05-06,6,Milk,Dairy,48
2026-05-06,7,Curd,Dairy,25
2026-05-06,8,Pulao,Prepared Food,35
2026-05-07,1,Rice,Grains,37
2026-05-07,2,Chapati,Bakery,57
2026-05-07,3,Vegetable Curry,Cooked Food,32
2026-05-07,4,Dal,Cooked Food,28
2026-05-07,5,Bread,Bakery,36
2026-05-07,6,Milk,Dairy,47
2026-05-07,7,Curd,Dairy,26
2026-05-07,8,Pulao,Prepared Food,44
2026-05-08,1,Rice,Grains,52
2026-05-08,2,Chapati,Bakery,65
2026-05-08,3,Vegetable Curry,Cooked Food,36
2026-05-08,4,Dal,Cooked Food,26
2026-05-08,5,Bread,Bakery,38
2026-05-08,6,Milk,Dairy,42
2026-05-08,7,Curd,Dairy,29
2026-05-08,8,Pulao,Prepared Food,37
2026-05-09,1,Rice,Grains,44
2026-05-09,2,Chapati,Bakery,64
2026-05-09,3,Vegetable Curry,Cooked Food,40
2026-05-09,4,Dal,Cooked Food,35
2026-05-09,5,Bread,Bakery,39
2026-05-09,6,Milk,Dairy,54
2026-05-09,7,Curd,Dairy,34
2026-05-09,8,Pulao,Prepared Food,47
2026-05-10,1,Rice,Grains,64
2026-05-10,2,Chapati,Bakery,66
2026-05-10,3,Vegetable Curry,Cooked Food,40
2026-05-10,4,Dal,Cooked Food,38
2026-05-10,5,Bread,Bakery,65
2026-05-10,6,Milk,Dairy,64
2026-05-10,7,Curd,Dairy,46
2026-05-10,8,Pulao,Prepared Food,58
2026-05-11,1,Rice,Grains,46
2026-05-11,2,Chapati,Bakery,56
2026-05-11,3,Vegetable Curry,Cooked Food,43
2026-05-11,4,Dal,Cooked Food,37
2026-05-11,5,Bread,Bakery,52
2026-05-11,6,Milk,Dairy,46
2026-05-11,7,Curd,Dairy,32
2026-05-11,8,Pulao,Prepared Food,49
2026-05-12,1,Rice,Grains,39
2026-05-12,2,Chapati,Bakery,50
2026-05-12,3,Vegetable Curry,Cooked Food,41
2026-05-12,4,Dal,Cooked Food,35
2026-05-12,5,Bread,Bakery,36
2026-05-12,6,Milk,Dairy,53
2026-05-12,7,Curd,Dairy,31
2026-05-12,8,Pulao,Prepared Food,39
2026-05-13,1,Rice,Grains,40
2026-05-13,2,Chapati,Bakery,52
2026-05-13,3,Vegetable Curry,Cooked Food,39
2026-05-13,4,Dal,Cooked Food,28
2026-05-13,5,Bread,Bakery,33
2026-05-13,6,Milk,Dairy,51
2026-05-13,7,Curd,Dairy,33
2026-05-13,8,Pulao,Prepared Food,38
2026-05-14,1,Rice,Grains,48
2026-05-14,2,Chapati,Bakery,56
2026-05-14,3,Vegetable Curry,Cooked Food,41
2026-05-14,4,Dal,Cooked Food,29
2026-05-14,5,Bread,Bakery,43
2026-05-14,6,Milk,Dairy,48
2026-05-14,7,Curd,Dairy,29
2026-05-14,8,Pulao,Prepared Food,40
2026-05-15,1,Rice,Grains,50
2026-05-15,2,Chapati,Bakery,61
2026-05-15,3,Vegetable Curry,Cooked Food,33
2026-05-15,4,Dal,Cooked Food,29
2026-05-15,5,Bread,Bakery,42
2026-05-15,6,Milk,Dairy,44
2026-05-15,7,Curd,Dairy,34
2026-05-15,8,Pulao,Prepared Food,41
2026-05-16,1,Rice,Grains,60
2026-05-16,2,Chapati,Bakery,54
2026-05-16,3,Vegetable Curry,Cooked Food,50
2026-05-16,4,Dal,Cooked Food,35
2026-05-16,5,Bread,Bakery,46
2026-05-16,6,Milk,Dairy,60
2026-05-16,7,Curd,Dairy,44
2026-05-16,8,Pulao,Prepared Food,49
2026-05-17,1,Rice,Grains,63
2026-05-17,2,Chapati,Bakery,84
2026-05-17,3,Vegetable Curry,Cooked Food,45
2026-05-17,4,Dal,Cooked Food,47
2026-05-17,5,Bread,Bakery,56
2026-05-17,6,Milk,Dairy,72
2026-05-17,7,Curd,Dairy,36
2026-05-17,8,Pulao,Prepared Food,58
2026-05-18,1,Rice,Grains,52
2026-05-18,2,Chapati,Bakery,56
2026-05-18,3,Vegetable Curry,Cooked Food,40
2026-05-18,4,Dal,Cooked Food,26
2026-05-18,5,Bread,Bakery,52
2026-05-18,6,Milk,Dairy,58
2026-05-18,7,Curd,Dairy,33
2026-05-18,8,Pulao,Prepared Food,46
2026-05-19,1,Rice,Grains,53
2026-05-19,2,Chapati,Bakery,53
2026-05-19,3,Vegetable Curry,Cooked Food,28
2026-05-19,4,Dal,Cooked Food,27
2026-05-19,5,Bread,Bakery,40
2026-05-19,6,Milk,Dairy,50
2026-05-19,7,Curd,Dairy,33
2026-05-19,8,Pulao,Prepared Food,39
2026-05-20,1,Rice,Grains,44
2026-05-20,2,Chapati,Bakery,52
2026-05-20,3,Vegetable Curry,Cooked Food,38
2026-05-20,4,Dal,Cooked Food,31
2026-05-20,5,Bread,Bakery,40
2026-05-20,6,Milk,Dairy,46
2026-05-20,7,Curd,Dairy,25
2026-05-20,8,Pulao,Prepared Food,31
2026-05-21,1,Rice,Grains,43
2026-05-21,2,Chapati,Bakery,65
2026-05-21,3,Vegetable Curry,Cooked Food,29
2026-05-21,4,Dal,Cooked Food,35
2026-05-21,5,Bread,Bakery,34
2026-05-21,6,Milk,Dairy,46
2026-05-21,7,Curd,Dairy,31
2026-05-21,8,Pulao,Prepared Food,33
2026-05-22,1,Rice,Grains,44
2026-05-22,2,Chapati,Bakery,54
2026-05-22,3,Vegetable Curry,Cooked Food,34
2026-05-22,4,Dal,Cooked Food,32
2026-05-22,5,Bread,Bakery,37
2026-05-22,6,Milk,Dairy,46
2026-05-22,7,Curd,Dairy,35
2026-05-22,8,Pulao,Prepared Food,32
2026-05-23,1,Rice,Grains,61
2026-05-23,2,Chapati,Bakery,69
2026-05-23,3,Vegetable Curry,Cooked Food,44
2026-05-23,4,Dal,Cooked Food,31
2026-05-23,5,Bread,Bakery,57
2026-05-23,6,Milk,Dairy,53
2026-05-23,7,Curd,Dairy,33
2026-05-23,8,Pulao,Prepared Food,39
2026-05-24,1,Rice,Grains,63
2026-05-24,2,Chapati,Bakery,89
2026-05-24,3,Vegetable Curry,Cooked Food,43
2026-05-24,4,Dal,Cooked Food,39
2026-05-24,5,Bread,Bakery,48
2026-05-24,6,Milk,Dairy,72
2026-05-24,7,Curd,Dairy,42
2026-05-24,8,Pulao,Prepared Food,42
2026-05-25,1,Rice,Grains,51
2026-05-25,2,Chapati,Bakery,53
2026-05-25,3,Vegetable Curry,Cooked Food,39
2026-05-25,4,Dal,Cooked Food,31
2026-05-25,5,Bread,Bakery,47
2026-05-25,6,Milk,Dairy,48
2026-05-25,7,Curd,Dairy,38
2026-05-25,8,Pulao,Prepared Food,46
2026-05-26,1,Rice,Grains,37
2026-05-26,2,Chapati,Bakery,46
2026-05-26,3,Vegetable Curry,Cooked Food,40
2026-05-26,4,Dal,Cooked Food,26
2026-05-26,5,Bread,Bakery,37
2026-05-26,6,Milk,Dairy,49
2026-05-26,7,Curd,Dairy,28
2026-05-26,8,Pulao,Prepared Food,43
2026-05-27,1,Rice,Grains,45
2026-05-27,2,Chapati,Bakery,58
2026-05-27,3,Vegetable Curry,Cooked Food,36
2026-05-27,4,Dal,Cooked Food,31
2026-05-27,5,Bread,Bakery,41
2026-05-27,6,Milk,Dairy,46
2026-05-27,7,Curd,Dairy,36
2026-05-27,8,Pulao,Prepared Food,39
2026-05-28,1,Rice,Grains,50
2026-05-28,2,Chapati,Bakery,59
2026-05-28,3,Vegetable Curry,Cooked Food,32
2026-05-28,4,Dal,Cooked Food,31
2026-05-28,5,Bread,Bakery,33
2026-05-28,6,Milk,Dairy,42
2026-05-28,7,Curd,Dairy,27
2026-05-28,8,Pulao,Prepared Food,35
2026-05-29,1,Rice,Grains,39
2026-05-29,2,Chapati,Bakery,59
2026-05-29,3,Vegetable Curry,Cooked Food,35
2026-05-29,4,Dal,Cooked Food,29
2026-05-29,5,Bread,Bakery,34
2026-05-29,6,Milk,Dairy,47
2026-05-29,7,Curd,Dairy,27
2026-05-29,8,Pulao,Prepared Food,40
2026-05-30,1,Rice,Grains,58
2026-05-30,2,Chapati,Bakery,69
2026-05-30,3,Vegetable Curry,Cooked Food,50
2026-05-30,4,Dal,Cooked Food,36
2026-05-30,5,Bread,Bakery,47
2026-05-30,6,Milk,Dairy,51
2026-05-30,7,Curd,Dairy,35
2026-05-30,8,Pulao,Prepared Food,44
2026-05-31,1,Rice,Grains,51
2026-05-31,2,Chapati,Bakery,71
2026-05-31,3,Vegetable Curry,Cooked Food,38
2026-05-31,4,Dal,Cooked Food,35
2026-05-31,5,Bread,Bakery,62
2026-05-31,6,Milk,Dairy,81
2026-05-31,7,Curd,Dairy,44
2026-05-31,8,Pulao,Prepared Food,52
2026-06-01,1,Rice,Grains,53
2026-06-01,2,Chapati,Bakery,58
2026-06-01,3,Vegetable Curry,Cooked Food,43
2026-06-01,4,Dal,Cooked Food,32
2026-06-01,5,Bread,Bakery,36
2026-06-01,6,Milk,Dairy,44
2026-06-01,7,Curd,Dairy,38
2026-06-01,8,Pulao,Prepared Food,38
2026-06-02,1,Rice,Grains,40
2026-06-02,2,Chapati,Bakery,55
2026-06-02,3,Vegetable Curry,Cooked Food,30
2026-06-02,4,Dal,Cooked Food,29
2026-06-02,5,Bread,Bakery,43
2026-06-02,6,Milk,Dairy,55
2026-06-02,7,Curd,Dairy,32
2026-06-02,8,Pulao,Prepared Food,32
2026-06-03,1,Rice,Grains,38
2026-06-03,2,Chapati,Bakery,61
2026-06-03,3,Vegetable Curry,Cooked Food,39
2026-06-03,4,Dal,Cooked Food,28
2026-06-03,5,Bread,Bakery,45
2026-06-03,6,Milk,Dairy,40
2026-06-03,7,Curd,Dairy,34
2026-06-03,8,Pulao,Prepared Food,38
2026-06-04,1,Rice,Grains,53
2026-06-04,2,Chapati,Bakery,46
2026-06-04,3,Vegetable Curry,Cooked Food,39
2026-06-04,4,Dal,Cooked Food,33
2026-06-04,5,Bread,Bakery,36
2026-06-04,6,Milk,Dairy,59
2026-06-04,7,Curd,Dairy,31
2026-06-04,8,Pulao,Prepared Food,35
2026-06-05,1,Rice,Grains,50
2026-06-05,2,Chapati,Bakery,53
2026-06-05,3,Vegetable Curry,Cooked Food,41
2026-06-05,4,Dal,Cooked Food,33
2026-06-05,5,Bread,Bakery,35
2026-06-05,6,Milk,Dairy,56
2026-06-05,7,Curd,Dairy,33
2026-06-05,8,Pulao,Prepared Food,35
2026-06-06,1,Rice,Grains,58
2026-06-06,2,Chapati,Bakery,69
2026-06-06,3,Vegetable Curry,Cooked Food,36
2026-06-06,4,Dal,Cooked Food,30
2026-06-06,5,Bread,Bakery,42
2026-06-06,6,Milk,Dairy,52
2026-06-06,7,Curd,Dairy,31
2026-06-06,8,Pulao,Prepared Food,42
2026-06-07,1,Rice,Grains,56
2026-06-07,2,Chapati,Bakery,77
2026-06-07,3,Vegetable Curry,Cooked Food,44
2026-06-07,4,Dal,Cooked Food,44
2026-06-07,5,Bread,Bakery,50
2026-06-07,6,Milk,Dairy,62
2026-06-07,7,Curd,Dairy,50
2026-06-07,8,Pulao,Prepared Food,62
2026-06-08,1,Rice,Grains,53
2026-06-08,2,Chapati,Bakery,50
2026-06-08,3,Vegetable Curry,Cooked Food,45
2026-06-08,4,Dal,Cooked Food,36
2026-06-08,5,Bread,Bakery,51
2026-06-08,6,Milk,Dairy,65
2026-06-08,7,Curd,Dairy,40
2026-06-08,8,Pulao,Prepared Food,35
2026-06-09,1,Rice,Grains,51
2026-06-09,2,Chapati,Bakery,49
2026-06-09,3,Vegetable Curry,Cooked Food,37
2026-06-09,4,Dal,Cooked Food,33
2026-06-09,5,Bread,Bakery,44
2026-06-09,6,Milk,Dairy,53
2026-06-09,7,Curd,Dairy,31
2026-06-09,8,Pulao,Prepared Food,39
2026-06-10,1,Rice,Grains,40
2026-06-10,2,Chapati,Bakery,53
2026-06-10,3,Vegetable Curry,Cooked Food,34
2026-06-10,4,Dal,Cooked Food,31
2026-06-10,5,Bread,Bakery,46
2026-06-10,6,Milk,Dairy,41
2026-06-10,7,Curd,Dairy,32
2026-06-10,8,Pulao,Prepared Food,34
2026-06-11,1,Rice,Grains,52
2026-06-11,2,Chapati,Bakery,52
2026-06-11,3,Vegetable Curry,Cooked Food,41
2026-06-11,4,Dal,Cooked Food,27
2026-06-11,5,Bread,Bakery,32
2026-06-11,6,Milk,Dairy,55
2026-06-11,7,Curd,Dairy,34
2026-06-11,8,Pulao,Prepared Food,41
2026-06-12,1,Rice,Grains,44
2026-06-12,2,Chapati,Bakery,58
2026-06-12,3,Vegetable Curry,Cooked Food,33
2026-06-12,4,Dal,Cooked Food,24
2026-06-12,5,Bread,Bakery,40
2026-06-12,6,Milk,Dairy,44
2026-06-12,7,Curd,Dairy,31
2026-06-12,8,Pulao,Prepared Food,33
2026-06-13,1,Rice,Grains,49
2026-06-13,2,Chapati,Bakery,74
2026-06-13,3,Vegetable Curry,Cooked Food,39
2026-06-13,4,Dal,Cooked Food,37
2026-06-13,5,Bread,Bakery,49
2026-06-13,6,Milk,Dairy,59
2026-06-13,7,Curd,Dairy,35
2026-06-13,8,Pulao,Prepared Food,48
2026-06-14,1,Rice,Grains,50
2026-06-14,2,Chapati,Bakery,63
2026-06-14,3,Vegetable Curry,Cooked Food,53
2026-06-14,4,Dal,Cooked Food,40
2026-06-14,5,Bread,Bakery,46
2026-06-14,6,Milk,Dairy,78
2026-06-14,7,Curd,Dairy,43
2026-06-14,8,Pulao,Prepared Food,41
2026-06-15,1,Rice,Grains,58
2026-06-15,2,Chapati,Bakery,53
2026-06-15,3,Vegetable Curry,Cooked Food,41
2026-06-15,4,Dal,Cooked Food,28
2026-06-15,5,Bread,Bakery,46
2026-06-15,6,Milk,Dairy,47
2026-06-15,7,Curd,Dairy,41
2026-06-15,8,Pulao,Prepared Food,38
2026-06-16,1,Rice,Grains,47
2026-06-16,2,Chapati,Bakery,49
2026-06-16,3,Vegetable Curry,Cooked Food,33
2026-06-16,4,Dal,Cooked Food,34
2026-06-16,5,Bread,Bakery,34
2026-06-16,6,Milk,Dairy,47
2026-06-16,7,Curd,Dairy,29
2026-06-16,8,Pulao,Prepared Food,41
2026-06-17,1,Rice,Grains,40
2026-06-17,2,Chapati,Bakery,58
2026-06-17,3,Vegetable Curry,Cooked Food,37
2026-06-17,4,Dal,Cooked Food,24
2026-06-17,5,Bread,Bakery,39
2026-06-17,6,Milk,Dairy,42
2026-06-17,7,Curd,Dairy,28
2026-06-17,8,Pulao,Prepared Food,40
2026-06-18,1,Rice,Grains,36
2026-06-18,2,Chapati,Bakery,59
2026-06-18,3,Vegetable Curry,Cooked Food,39
2026-06-18,4,Dal,Cooked Food,35
2026-06-18,5,Bread,Bakery,38
2026-06-18,6,Milk,Dairy,42
2026-06-18,7,Curd,Dairy,26
2026-06-18,8,Pulao,Prepared Food,36
2026-06-19,1,Rice,Grains,49
2026-06-19,2,Chapati,Bakery,46
2026-06-19,3,Vegetable Curry,Cooked Food,32
2026-06-19,4,Dal,Cooked Food,34
2026-06-19,5,Bread,Bakery,34
2026-06-19,6,Milk,Dairy,55
2026-06-19,7,Curd,Dairy,35
2026-06-19,8,Pulao,Prepared Food,32
2026-06-20,1,Rice,Grains,64
2026-06-20,2,Chapati,Bakery,56
2026-06-20,3,Vegetable Curry,Cooked Food,42
2026-06-20,4,Dal,Cooked Food,28
2026-06-20,5,Bread,Bakery,50
2026-06-20,6,Milk,Dairy,58
2026-06-20,7,Curd,Dairy,41
2026-06-20,8,Pulao,Prepared Food,47
2026-06-21,1,Rice,Grains,53
2026-06-21,2,Chapati,Bakery,73
2026-06-21,3,Vegetable Curry,Cooked Food,51
2026-06-21,4,Dal,Cooked Food,47
2026-06-21,5,Bread,Bakery,46
2026-06-21,6,Milk,Dairy,57
2026-06-21,7,Curd,Dairy,48
